ref_id;parameters;type_id;ref_type;project;final_commit;commit_text;version_order;class_id_bavota;classification;issue_url;issue_id
303333;"(u""org.elasticsearch.cluster.service.ClusterServiceTests.createClusterService"", u""org.elasticsearch.cluster.service.ClusterServiceTests.createTimedClusterService"", u""org.elasticsearch.cluster.service.ClusterServiceTests"")";37;Rename method;elastic/elasticsearch;2d1152ebacec94050245caef4546ff4ce3c5476e;Remove ClusterService interface, in favor of it s only production instance #17183;20629;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/17183;17183
303354;"(u""org.elasticsearch.index.mapper.core.TypeParsers.parseField"", u""org.elasticsearch.index.mapper.core.TypeParsers.parseNorms"", """", u""org.elasticsearch.index.mapper.core.TypeParsers"")";11;Extract method;elastic/elasticsearch;c50c5a52d519dc7626de8572da0d00b4644a2ee7;Rework norms parameters for 5.0. #16987;20483;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/16987;16987
303377;"(u""NODE_ID_SEED_SETTING"", u""org.elasticsearch.cluster.service.InternalClusterService"", u""org.elasticsearch.cluster.node.DiscoveryNodeService"")";24;Move field;elastic/elasticsearch;cd12241e9f76c01c98961afb4f5b874926cc4269;Decouple the TransportService and ClusterService #16872;20396;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/16872;16872
303378;"(u""version"", u""org.elasticsearch.cluster.service.InternalClusterService"", u""org.elasticsearch.cluster.node.DiscoveryNodeService"")";24;Move field;elastic/elasticsearch;cd12241e9f76c01c98961afb4f5b874926cc4269;Decouple the TransportService and ClusterService #16872;20396;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/16872;16872
303379;"(u""org.elasticsearch.test.ESTestCase.randomSubsetOf"", u""org.elasticsearch.test.ESTestCase.randomSubsetOf"", """", u""org.elasticsearch.test.ESTestCase"")";11;Extract method;elastic/elasticsearch;cd12241e9f76c01c98961afb4f5b874926cc4269;Decouple the TransportService and ClusterService #16872;20396;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/16872;16872
303380;"(u""org.elasticsearch.cluster.service.InternalClusterService.generateNodeId"", u""org.elasticsearch.cluster.service.InternalClusterService"", u""org.elasticsearch.cluster.node.DiscoveryNodeService"")";25;Move method;elastic/elasticsearch;cd12241e9f76c01c98961afb4f5b874926cc4269;Decouple the TransportService and ClusterService #16872;20396;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/16872;16872
303425;"(u""org.elasticsearch.cluster.service.InternalClusterService.removeInitialStateBlock"", u""org.elasticsearch.cluster.service.InternalClusterService.removeInitialStateBlock"", """", u""org.elasticsearch.cluster.service.InternalClusterService"")";11;Extract method;elastic/elasticsearch;195b43d66ef6bbd15909a670710f1c3cf2cbe449;Remove DiscoveryService and reduce guice to just Discovery #16821;20140;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/16821;16821
303426;"(u""org.elasticsearch.gateway.GatewayService.checkStateMeetsSettingsAndMaybeRecover"", u""org.elasticsearch.gateway.GatewayService.clusterChanged"", """", u""org.elasticsearch.gateway.GatewayService"")";18;Inline method;elastic/elasticsearch;5a91ad11152fb54724083b696339b78829c8b905;Only accept transport requests after node is fully initialized #16746;20053;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/16746;16746
303546;"(u""org.elasticsearch.search.SearchService.executeDfsPhase"", u""org.elasticsearch.search.SearchService.processFailure"", """", u""org.elasticsearch.search.SearchService"")";11;Extract method;elastic/elasticsearch;740fe483bb5e311539331d369e6d0b4dc24dcfd8;Fail shard if search execution uncovers corruption If, as part of the search execution, a corruption is uncovered, we should fail the shard relates to #11419;13629;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/11419;11419
303547;"(u""org.elasticsearch.search.SearchService.executeScan"", u""org.elasticsearch.search.SearchService.processFailure"", """", u""org.elasticsearch.search.SearchService"")";11;Extract method;elastic/elasticsearch;740fe483bb5e311539331d369e6d0b4dc24dcfd8;Fail shard if search execution uncovers corruption If, as part of the search execution, a corruption is uncovered, we should fail the shard relates to #11419;13629;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/11419;11419
303548;"(u""org.elasticsearch.search.SearchService.executeQueryPhase"", u""org.elasticsearch.search.SearchService.processFailure"", """", u""org.elasticsearch.search.SearchService"")";11;Extract method;elastic/elasticsearch;740fe483bb5e311539331d369e6d0b4dc24dcfd8;Fail shard if search execution uncovers corruption If, as part of the search execution, a corruption is uncovered, we should fail the shard relates to #11419;13629;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/11419;11419
303551;"(u""org.elasticsearch.search.SearchService.executeFetchPhase"", u""org.elasticsearch.search.SearchService.processFailure"", """", u""org.elasticsearch.search.SearchService"")";11;Extract method;elastic/elasticsearch;740fe483bb5e311539331d369e6d0b4dc24dcfd8;Fail shard if search execution uncovers corruption If, as part of the search execution, a corruption is uncovered, we should fail the shard relates to #11419;13629;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/11419;11419
303577;"(u""org.elasticsearch.index.mapper.InternalMapper"", u""org.elasticsearch.index.mapper.TypeFieldMapper"", u""org.elasticsearch.index.mapper.IdFieldMapper"", u""org.elasticsearch.index.mapper.UidFieldMapper"", u""org.elasticsearch.index.mapper.BoostFieldMapper"", u""org.elasticsearch.index.mapper.SourceFieldMapper"")";10;Extract interface;elastic/elasticsearch;6d52065db30aaa2c6c2161dabdbbf2345b88a8f4;Mapping Overhaul - More user friendly, cluster aware, closes #34.;62;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/34;34
303578;"(u""org.elasticsearch.cluster.metadata.IndexMetaData.Builder.addMapping"", u""org.elasticsearch.cluster.metadata.IndexMetaData.Builder.putMapping"", u""org.elasticsearch.cluster.metadata.IndexMetaData.Builder"")";37;Rename method;elastic/elasticsearch;6d52065db30aaa2c6c2161dabdbbf2345b88a8f4;Mapping Overhaul - More user friendly, cluster aware, closes #34.;62;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/34;34
303586;"(u""org.elasticsearch.search.query.SortParseElement.parse"", u""org.elasticsearch.search.query.SortParseElement.addCompoundSortField"", """", u""org.elasticsearch.search.query.SortParseElement"")";11;Extract method;elastic/elasticsearch;1aa8e011846fae20d3333b73dcf463f9bc99538b;Allow for the sort search element to speciy the sort fields in an array, closes #30.;50;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/30;30
303587;"(u""org.elasticsearch.search.query.SortParseElement.parse"", u""org.elasticsearch.search.query.SortParseElement.addSortField"", """", u""org.elasticsearch.search.query.SortParseElement"")";11;Extract method;elastic/elasticsearch;1aa8e011846fae20d3333b73dcf463f9bc99538b;Allow for the sort search element to speciy the sort fields in an array, closes #30.;50;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/30;30
303597;"(u""org.elasticsearch.http.HttpServer.internalDispatchRequest"", u""org.elasticsearch.http.HttpServer.handlePluginSite"", """", u""org.elasticsearch.http.HttpServer"")";11;Extract method;elastic/elasticsearch;3652d57667a7a9d167cd00582be185f5038b796e;Plugins: Allow plugins to serve a _site, automatically download github plugins, closes #978.;2321;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/978;978
303625;"(u""org.elasticsearch.index.translog.TranslogService.TranslogBasedFlush.run"", u""org.elasticsearch.index.translog.TranslogService.TranslogBasedFlush.reschedule"", """", u""org.elasticsearch.index.translog.TranslogService.TranslogBasedFlush"")";11;Extract method;elastic/elasticsearch;0ef2afb855cf93f8781caee056426ad643f1d58a;Translog Flush: When disabling flush and enabling it again, scheduled flush stops executing, closes #1727.;3472;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1727;1727
303626;"(u""org.elasticsearch.search.facet.datehistogram.DateHistogramFacetProcessor.parse"", u""org.elasticsearch.search.facet.datehistogram.DateHistogramFacetProcessor.parseZone"", """", u""org.elasticsearch.search.facet.datehistogram.DateHistogramFacetProcessor"")";11;Extract method;elastic/elasticsearch;8c6b2a30773a805aeaf9668f6496a93581326f45;Date Histogram Facet: Improve time zone handling, add factor option, closes #1580.;3184;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1580;1580
303627;"(u""org.elasticsearch.cluster.routing.IndexRoutingTable.allShardsIt"", u""org.elasticsearch.cluster.routing.IndexRoutingTable.randomAllShardsIt"", u""org.elasticsearch.cluster.routing.IndexRoutingTable"")";37;Rename method;elastic/elasticsearch;38d10d19bc75f59f23cffc37f0a6bfa8c4de5812;Add `prefer_local` flag to analyze and percolate request, closes #625.;1729;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/625;625
303631;"(u""org.elasticsearch.index.mapper.object.RootObjectMapper.findTemplateBuilder"", u""org.elasticsearch.index.mapper.object.RootObjectMapper.findTemplateBuilder"", """", u""org.elasticsearch.index.mapper.object.RootObjectMapper"")";11;Extract method;elastic/elasticsearch;c5ebe6e86ff224650f8f3147067bdb6a707b9cf3;Mapping: Improve applying guessed types on dynamic templates, closes #1446.;2934;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1446;1446
303723;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.queryFacet"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.queryFacet"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303724;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.queryFacetGlobal"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.queryFacetGlobal"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303725;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.termsFacet"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.termsFacet"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303726;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.termsFacetGlobal"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.termsFacetGlobal"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303727;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.statisticalFacet"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.statisticalFacet"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303728;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.statisticalFacetGlobal"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.statisticalFacetGlobal"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303729;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.histogramFacet"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.histogramFacet"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303730;"(u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.histogramFacetGlobal"", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder.histogramFacetGlobal"", """", u""org.elasticsearch.search.builder.SearchSourceFacetsBuilder"")";11;Extract method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303731;"(u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector.collect"", u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector.doCollect"", u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303732;"(u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector.setNextReader"", u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector.doSetNextReader"", u""org.elasticsearch.search.facets.histogram.HistogramFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303733;"(u""org.elasticsearch.search.facets.query.QueryFacetCollector.setNextReader"", u""org.elasticsearch.search.facets.query.QueryFacetCollector.doSetNextReader"", u""org.elasticsearch.search.facets.query.QueryFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303734;"(u""org.elasticsearch.search.facets.query.QueryFacetCollector.collect"", u""org.elasticsearch.search.facets.query.QueryFacetCollector.doCollect"", u""org.elasticsearch.search.facets.query.QueryFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303735;"(u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector.collect"", u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector.doCollect"", u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303736;"(u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector.setNextReader"", u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector.doSetNextReader"", u""org.elasticsearch.search.facets.statistical.StatisticalFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303737;"(u""org.elasticsearch.search.facets.terms.TermsFacetCollector.setNextReader"", u""org.elasticsearch.search.facets.terms.TermsFacetCollector.doSetNextReader"", u""org.elasticsearch.search.facets.terms.TermsFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303738;"(u""org.elasticsearch.search.facets.terms.TermsFacetCollector.collect"", u""org.elasticsearch.search.facets.terms.TermsFacetCollector.doCollect"", u""org.elasticsearch.search.facets.terms.TermsFacetCollector"")";37;Rename method;elastic/elasticsearch;5ca050ffcb5f87f9b43969dc2ef10c94bf8c4402;Search Facets: Facets to allow to define filters on them, closes #217.;637;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/217;217
303739;"(u""org.elasticsearch.client.action.search.SearchRequestBuilder.addFacet"", u""org.elasticsearch.client.action.search.SearchRequestBuilder.addQueryFacet"", u""org.elasticsearch.client.action.search.SearchRequestBuilder"")";37;Rename method;elastic/elasticsearch;66c9f2f8344bdf9e58e0bc8a9fb59a527ec547cf;Search Facets: Field Facets, closes #207;613;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/207;207
303740;"(u""org.elasticsearch.search.facets.FacetsPhase.executeQueryCollectorCount"", u""org.elasticsearch.search.facets.FacetsPhase.execute"", """", u""org.elasticsearch.search.facets.FacetsPhase"")";18;Inline method;elastic/elasticsearch;66c9f2f8344bdf9e58e0bc8a9fb59a527ec547cf;Search Facets: Field Facets, closes #207;613;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/207;207
303741;"(u""org.elasticsearch.test.integration.search.SingleInstanceEmbeddedSearchTests.testSimpleQueryFacetsNoExecutionType"", u""org.elasticsearch.test.integration.search.SingleInstanceEmbeddedSearchTests.testSimpleQueryFacets"", u""org.elasticsearch.test.integration.search.SingleInstanceEmbeddedSearchTests"")";37;Rename method;elastic/elasticsearch;66c9f2f8344bdf9e58e0bc8a9fb59a527ec547cf;Search Facets: Field Facets, closes #207;613;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/207;207
303743;"(u""org.elasticsearch.index.store.support.AbstractStore.StoreDirectory.createOutput"", u""org.elasticsearch.index.store.support.AbstractStore.StoreDirectory.createOutput"", """", u""org.elasticsearch.index.store.support.AbstractStore.StoreDirectory"")";11;Extract method;elastic/elasticsearch;4ff1b429f1351c17ae5f3a4338a7ac33db49ef70;Possible (rare) shard index corruption / different doc count on recovery (gateway / shard), closes #466.;1414;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/466;466
303744;"(u""org.elasticsearch.index.mapper.xcontent.DateFieldMapper.valueFromString"", u""org.elasticsearch.index.mapper.xcontent.DateFieldMapper.parseStringValue"", """", u""org.elasticsearch.index.mapper.xcontent.DateFieldMapper"")";11;Extract method;elastic/elasticsearch;b1db5c43d6f970781a95822ea71ffe125b76986e;Mapper: `date` type to also allow providing values in numeric (milliseconds since epoch), closes #516.;1486;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/516;516
303839;"(u""org.elasticsearch.common.util.concurrent.PrioritizedEsThreadPoolExecutor.getPending"", u""org.elasticsearch.common.util.concurrent.PrioritizedEsThreadPoolExecutor.addPending"", """", u""org.elasticsearch.common.util.concurrent.PrioritizedEsThreadPoolExecutor"")";11;Extract method;elastic/elasticsearch;1d860f70cab472f22ed7c1938934c719787017cb;Improve pending api to include current executing class the pending tasks api will now include the current executing tasks (with a proper marker boolean flag) this will also help in tests that wait for no pending tasks, to also wait till the current executing task is done closes #6744;9313;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/6744;6744
303855;"(u""org.elasticsearch.action.support.replication.TransportShardReplicationOperationAction.AsyncShardOperationAction.retryPrimary"", u""org.elasticsearch.action.support.replication.TransportShardReplicationOperationAction.AsyncShardOperationAction.retry"", u""org.elasticsearch.action.support.replication.TransportShardReplicationOperationAction.AsyncShardOperationAction"")";37;Rename method;elastic/elasticsearch;5d1d927e09826c4e7593680a602e12789723c128;Write Consistency Level for index/delete/delete_by_query/bulk with one/quorum/all. Defaults to quorum, closes #444.;1350;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/444;444
303856;"(u""org.elasticsearch.client.action.deletebyquery.DeleteByQueryRequestBuilder.replicationType"", u""org.elasticsearch.client.action.deletebyquery.DeleteByQueryRequestBuilder.setReplicationType"", u""org.elasticsearch.client.action.deletebyquery.DeleteByQueryRequestBuilder"")";37;Rename method;elastic/elasticsearch;5d1d927e09826c4e7593680a602e12789723c128;Write Consistency Level for index/delete/delete_by_query/bulk with one/quorum/all. Defaults to quorum, closes #444.;1350;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/444;444
303858;"(u""org.elasticsearch.gateway.GatewayService.readFromGateway"", u""org.elasticsearch.gateway.GatewayService.updateClusterStateFromGateway"", """", u""org.elasticsearch.gateway.GatewayService"")";11;Extract method;elastic/elasticsearch;98df1b3433ba079d2e14fea485769c8a1bd7b2b3;Gateway: Allow to configure a delay till index creation from gateway will occur, closes #223.;654;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/223;223
303859;"(u""org.elasticsearch.index.cache.filter.soft.SoftFilterCache.buildFilterMap"", u""org.elasticsearch.index.cache.filter.soft.SoftFilterCache.buildCacheMap"", u""org.elasticsearch.index.cache.filter.soft.SoftFilterCache"")";37;Rename method;elastic/elasticsearch;bc4121c06b4475ca81461261ace93cd863a02d29;Query DSL: `term`, `term`, `prefix`, and `range` filter are now weakly cached, for more strong caching, set `_cache` to true, closes #450.;1369;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/450;450
303860;"(u""org.elasticsearch.index.query.xcontent.QueryParseContext.cacheFilterIfPossible"", u""org.elasticsearch.index.query.xcontent.QueryParseContext.cacheFilter"", u""org.elasticsearch.index.query.xcontent.QueryParseContext"")";37;Rename method;elastic/elasticsearch;8a8a4d648aeffd8b196f31a866de2c12a5b5663b;Query DSL: Fine grained filter caching control with sensible defaults, closes #424.;1306;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/424;424
303861;"(u""org.elasticsearch.test.integration.search.highlight.HighlighterSearchTests.testSourceLookupHighlighting"", u""org.elasticsearch.test.integration.search.highlight.HighlighterSearchTests.testSourceLookupHighlightingUsingFastVectorHighlighter"", u""org.elasticsearch.test.integration.search.highlight.HighlighterSearchTests"")";37;Rename method;elastic/elasticsearch;adc3dc0e994ababa7917c81a61cc93f4690060d4;Fix for highlighting when number_of_fragments is set to 0 and term_vector is not set, closes #873;2188;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/873;873
303862;"(u""org.elasticsearch.indices.cluster.IndicesClusterStateService.applyInitializingShard"", u""org.elasticsearch.indices.cluster.IndicesClusterStateService.applyNewOrUpdatedShards"", """", u""org.elasticsearch.indices.cluster.IndicesClusterStateService"")";18;Inline method;elastic/elasticsearch;8c49da12ff37468a8543f8615ac03f4f0237127d;Fail shard (recovery) allocation on a node when the index does not exists, closes #1148.;2555;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/1148;1148
303866;"(u""org.elasticsearch.index.service.InternalIndexService.deleteShard"", u""org.elasticsearch.index.service.InternalIndexService.cleanShard"", u""org.elasticsearch.index.service.InternalIndexService"")";37;Rename method;elastic/elasticsearch;216dda3f9c00e3791011f681e251f453de1854dc;Throttling of recovery (both gateway recovery and peer node recovery), closes #176.;527;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/176;176
304018;"(u""org.elasticsearch.action.index.IndexRequest.source"", u""org.elasticsearch.action.index.IndexRequest.source"", """", u""org.elasticsearch.action.index.IndexRequest"")";18;Inline method;elastic/elasticsearch;c8f996320cb06c781029f7198368ba6978ce4339;"Remove unsafe options For quite some time now, our networking layer makes sure to create safe messages as in not using the shared buffers. This is great, and we should remove the old support for ""unsafe"" notion in our codebase. closes #10360";12305;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/10360;10360
304019;"(u""org.elasticsearch.action.suggest.SuggestRequest.suggest"", u""org.elasticsearch.action.suggest.SuggestRequest.suggest"", """", u""org.elasticsearch.action.suggest.SuggestRequest"")";18;Inline method;elastic/elasticsearch;c8f996320cb06c781029f7198368ba6978ce4339;"Remove unsafe options For quite some time now, our networking layer makes sure to create safe messages as in not using the shared buffers. This is great, and we should remove the old support for ""unsafe"" notion in our codebase. closes #10360";12305;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/10360;10360
304032;"(u""org.elasticsearch.action.support.AbstractListenableActionFuture.executeListener"", u""org.elasticsearch.action.support.AbstractListenableActionFuture.done"", """", u""org.elasticsearch.action.support.AbstractListenableActionFuture"")";18;Inline method;elastic/elasticsearch;a82d486bda87c06fcb34affb9706e30bf4b303b0;Add a listener thread pool Today, when executing an action (mainly when using the Java API), a listener threaded flag can be set to true in order to execute the listener on a different thread pool. Today, this thread pool is the generic thread pool, which is cached. This can create problems for Java clients (mainly) around potential thread explosion. Introduce a new thread pool called listener, that is fixed sized and defaults to the half the cores maxed at 10, and use it where listeners are executed. relates to #5152 closes #7837;10431;1;Positive;https://api.github.com/repos/elastic/elasticsearch/issues/7837;7837
304045;"(u""org.elasticsearch.rest.RestController.dispatchRequest"", u""org.elasticsearch.rest.RestController.executeHandler"", """", u""org.elasticsearch.rest.RestController"")";11;Extract method;elastic/elasticsearch;81e6ff51623792ebe9cb7c277fccd044bdd432b9;Allow for plugins to register REST filter (better support with async execution and some renaming), closes #1658.;3358;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/1658;1658
304092;"(u""org.elasticsearch.test.integration.routing.AliasRoutingTests.testAliasSearchRoutingWithConcreteAndAliasedIndices"", u""org.elasticsearch.test.integration.routing.AliasRoutingTests.testAliasSearchRoutingWithConcreteAndAliasedIndices_issue2682"", u""org.elasticsearch.test.integration.routing.AliasRoutingTests"")";37;Rename method;elastic/elasticsearch;7f7f79d622e84bae079a7dda92721cb36f808916;Added test for #3268 and comments to test for #2682;5903;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2682;2682
304106;"(u""org.elasticsearch.common.Strings.collectionToDelimitedString"", u""org.elasticsearch.common.Strings.collectionToDelimitedString"", """", u""org.elasticsearch.common.Strings"")";11;Extract method;elastic/elasticsearch;a274d9386f8c97e49cc1d400f3f67c419a82a118;Add types and stats to search slow log closes #2455;4369;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/2455;2455
304107;"(u""org.elasticsearch.common.Strings.arrayToDelimitedString"", u""org.elasticsearch.common.Strings.arrayToDelimitedString"", """", u""org.elasticsearch.common.Strings"")";11;Extract method;elastic/elasticsearch;a274d9386f8c97e49cc1d400f3f67c419a82a118;Add types and stats to search slow log closes #2455;4369;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/2455;2455
304136;"(u""org.elasticsearch.cluster.metadata.MetaData.concreteIndices"", u""org.elasticsearch.cluster.metadata.MetaData.convertFromWildcards"", """", u""org.elasticsearch.cluster.metadata.MetaData"")";11;Extract method;elastic/elasticsearch;e5c89def42ccdd8eb8707c0bfaa18754e302a602;Support wildcard and +/- notation for multi index APIs, closes #2074.;3900;2;Negative;https://api.github.com/repos/elastic/elasticsearch/issues/2074;2074
304139;"(u""org.elasticsearch.index.cache.IndexCache.invalidateCache"", u""org.elasticsearch.index.cache.IndexCache.invalidateStatsCache"", u""org.elasticsearch.index.cache.IndexCache"")";37;Rename method;elastic/elasticsearch;03fdc6aa8099e30b875efe5369ac98fe955c59a4;Query DSL: Terms filter to allow for terms lookup from another document closes #2674;4680;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2674;2674
304141;"(u""org.elasticsearch.gateway.local.state.meta.LocalGatewayMetaState.clusterChanged"", u""org.elasticsearch.gateway.local.state.meta.LocalGatewayMetaState.shouldImport"", """", u""org.elasticsearch.gateway.local.state.meta.LocalGatewayMetaState"")";11;Extract method;elastic/elasticsearch;f2e39e4ee21b77b0c021b35cfbc2ff47952c5d77;Auto import dangling indices, closes #2067.;3896;3;Neutral;https://api.github.com/repos/elastic/elasticsearch/issues/2067;2067
